full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
  2895 Memnon (1981 AE1),0.0339,0.0674,0.4377,300.725744786636,14.8603477748837,0.06,0.096,0.096,17.4598462441148,?,?,?,?,?,?,?,?,5,-,-,-,C,Bendjoya2004
  3240 Laocoon (1978 VG6),0.0542,0.0775,0.0622,298.252304458819,20.2145988783863,0.06,0.121,0.121,18.4061038388371,0.809999999999999,1.43,0.600000000000001,0.229999999999997,0.170000000000002,?,?,?,5,-,-,-,D,Hasselmann2012
  3317 Paris (1984 KF),0.0219,0.0835,0.4453,300.838755895154,11.515276478118,0.055,0.129,0.081,16.5091302428742,?,?,?,?,?,?,?,?,5,-,-,-,D,Bendjoya2004
  3451 Mentor (1984 HA1),0.1175,0.0386,0.4087,292.77307077051603,58.947979124715395,0.044,0.077,0.035,15.9133792532861,0.733333333333334,1.44,0.523333333333333,0.176666666666666,0.046666666666666,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,X,Hasselmann2012
  3708 (1974 FV1),0.0096,0.1285,0.2511,298.794474234186,2.80367958409113,0.059,0.119,0.119,17.3616456904262,0.780000000000001,1.44,0.559999999999999,0.220000000000001,0.24,?,?,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,D,Bendjoya2004
  4348 Poulydamas (1988 RU),0.0409,0.0894,0.1515,298.726351085332,15.092080935809099,0.033,0.066,0.066,17.0985202842292,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Phereclos,PandarusSub,X,Bendjoya2004
  4707 Khryses (1988 PY),0.0394,0.1091,0.1429,297.555917112852,21.4527501749129,0.086,0.171,0.171,18.3698569694482,?,?,?,?,?,?,?,?,5,-,Khryses,-,,
  4708 Polydoros (1988 RT),0.0944,0.063,0.1452,295.81828923261,37.2813670013618,0.064,0.128,0.128,17.6090386142609,0.879999999999999,1.52333333333333,0.663333333333332,0.266666666666667,0.040000000000002,?,?,?,5,GreaterAneas,-,-,D,Hasselmann2012
  4709 Ennomos (1988 TU2),0.0771,0.0408,0.4507,297.892467286004,40.1555818989617,0.077,0.08,0.087,16.3613944334258,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
  4715 (1989 TS1),0.0972,0.0245,0.3238,295.116648176642,45.954826877681896,0.06,0.134,0.129,17.4282301925856,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,D,Bendjoya2004
  4722 Agelaos (4271 T-3),0.0231,0.1027,0.1364,298.565290183242,9.68596732623121,0.076,0.153,0.153,17.8778044650757,?,?,?,?,?,?,?,?,5,GreaterPatroclus,1971FV1,-,,
  4754 Panthoos (5010 T-3),0.0884,0.0442,0.2005,295.61305639378503,40.88274281554771,0.063,0.126,0.201,17.9178373304499,?,?,?,?,?,?,?,?,5,GreaterAneas,-,-,,
  4791 Iphidamas (1988 PB1),0.0631,0.083,0.4591,299.25757742585097,29.676069356181397,0.079,0.158,0.158,17.7313241109082,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,IphidamasSub,,
  4792 Lykaon (1988 RK1),0.0615,0.0565,0.1463,298.214190058606,23.205023366627607,0.068,0.124,0.124,18.1284128518965,0.850000000000001,1.64,0.635,0.270000000000001,0.074999999999999,?,?,?,5,-,Asteropaios,LykaonSub,D,Bendjoya2004
  4805 Asteropaios (1990 VH7),0.0602,0.07200000000000001,0.2314,298.302295635555,24.638108181718607,0.058,0.117,0.117,17.6284076781872,?,?,?,?,?,?,?,?,5,-,Asteropaios,-,,
  4827 Dares (1988 QE),0.0916,0.0678,0.1521,294.999339363165,41.46160185868379,0.067,0.138,0.138,18.0321993772093,0.773333333333333,1.44666666666667,0.563333333333335,0.233333333333333,0.136666666666666,?,?,?,5,-,-,-,D,Hasselmann2012
  4828 Misenus (1988 RV),0.0568,0.0857,0.2661,297.831428670181,25.6968309733313,0.063,0.13,0.13,17.725459719547,?,?,?,?,?,0.3930535,0.64941,?,5,-,Asteropaios,-,,
  4829 Sergestus (1988 RM1),0.1055,0.0199,0.1625,293.419338801244,49.4981965675272,0.068,0.135,0.135,?,0.809999999999999,1.51,0.59,0.289999999999999,-0.23,?,?,?,5,GreaterAstyanax,Helenos,-,XD,Fornasier2012
  4832 Palinurus (1988 TU1),0.0575,0.1091,0.3055,298.172678761312,24.2497400589459,0.071,0.113,0.11,18.0943617703392,0.815000000000001,1.49,0.6,0.275,0.134999999999998,?,?,?,5,GreaterPatroclus,-,-,D,Hasselmann2012
  4867 Polites (1989 SZ),0.0488,0.0411,0.4686,299.831270548823,25.813307595427798,0.071,0.124,0.124,17.8754990205257,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
  5119 (1988 RA1),0.0082,0.0693,0.2921,300.015320476892,8.518423314054589,0.061,0.122,0.135,18.3172003749747,0.899999999999999,1.69,0.68,0.149999999999999,-0.369999999999997,?,?,?,5,GreaterPatroclus,-,-,,
  5120 Bitias (1988 TZ1),0.0894,0.0711,0.4452,298.554891681853,33.3321330427011,0.122,0.137,0.137,17.9452116881767,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
  5130 Ilioneus (1989 SC7),0.1021,0.0394,0.2905,295.502151678513,43.6747012074168,0.069,0.108,0.108,17.3658848186784,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,-,D,Fornasier2004
  5233 (1988 RL10),0.0624,0.0896,0.0453,296.829368988654,29.312510590869998,0.058,0.115,0.115,?,?,?,?,?,?,?,?,?,5,-,-,-,,
  5257 (1988 RS10),0.0628,0.0618,0.0318,297.473543637619,27.425412552905,?,?,?,?,0.87,1.31666666666667,0.653333333333332,0.246666666666666,0.16,?,?,?,5,-,Asteropaios,1988RS10Sub,,
  5476 (1989 TO11),0.0971,0.0445,0.2397,294.84469657050204,45.515794031374206,0.099,0.198,0.198,18.5508142273924,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,-,,
  5511 Cloanthus (1988 TH1),0.0535,0.0735,0.1878,298.2428464840341,24.6544208054968,0.093,0.147,0.176,18.5349729664029,?,?,?,?,?,0.3597455,0.5855135,0.161376,5,GreaterPatroclus,-,-,D,Bendjoya2004
  5637 Gyas (1988 RF1),0.102,0.0737,0.3866,294.082497927071,51.357847658785104,0.056,0.112,0.112,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
  5638 Deikoon (1988 TA3),0.0829,0.1033,0.1768,295.755485636498,35.0326664582973,0.071,0.151,0.151,18.532874591867,0.7825,1.4,0.572499999999999,0.1975,0.147500000000001,?,?,?,5,-,-,-,,
  5648 (1990 VU1),0.0685,0.127,0.3648,296.738044462729,33.2515041428165,0.073,0.145,0.145,17.7932845179727,?,?,?,?,?,?,?,?,5,-,1990VU1,1990VU1Sub,D,Bendjoya2004
  5907 (1989 TU5),0.0627,0.0945,0.0132,296.577722313264,29.745831793555798,0.072,0.134,0.134,?,?,?,?,?,?,?,?,?,5,-,1990VU1,1990VU1Sub,,
  6002 (1988 RO),0.0249,0.0753,0.2769,299.770263342865,13.0777222292201,0.075,0.15,0.15,18.3212100653478,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,-,,
  6997 Laomedon (3104 T-3),0.0322,0.0913,0.3294,299.501580399248,16.5308270816154,0.087,0.173,0.173,18.4334282540148,0.830000000000002,1.43,0.609999999999999,0.289999999999999,0.09,?,?,?,5,GreaterPatroclus,-,-,D,Hasselmann2012
  6998 Tithonus (3108 T-3),0.0431,0.0299,0.0296,298.957566079677,18.3160500174953,0.049,0.099,0.099,?,0.800000000000001,1.48,0.600000000000001,0.289999999999999,0.150000000000002,?,?,?,5,-,-,-,D,Fornasier2004
  7352 (1994 CO),0.0922,0.0442,0.1221,295.20197932521,40.763681376442,0.093,0.186,0.186,17.7713928200601,0.770000000000003,1.64,0.559999999999999,0.220000000000002,0.07,0.2708865,0.474768,?,5,GreaterAneas,1994CO,-,D,Bendjoya2004
  7815 Dolon (1987 QN),0.0906,0.0465,0.3315,297.143916890829,37.01856110480049,0.089,0.178,0.178,17.8557922497487,0.74,1.56,0.529999999999999,0.200000000000001,0.135,?,?,?,5,-,Dolon,DolonSub,,
  9023 Mnesthus (1988 RG1),0.0786,0.0173,0.3925,298.762977670934,32.246456004663,0.073,0.146,0.146,17.9324523459448,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
  9030 (1989 UX5),0.1304,0.0596,0.0475,287.632601240797,65.0316966352301,0.062,0.173,0.173,?,0.83,1.355,0.625,0.24,0.19,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2007
  9142 Rhesus (5191 T-3),0.0691,0.0815,0.2034,297.275991178284,30.2497548634869,0.062,0.125,0.125,18.6864053008991,0.77,1.44,0.559999999999999,0.219999999999999,0.130000000000003,?,?,?,5,-,-,-,,
  9430 Erichthonios (1996 HU10),0.0787,0.0363,0.0373,297.201696764444,30.466826976036806,0.077,0.154,0.154,?,0.809999999999999,1.53,0.600000000000001,0.309999999999999,0.140000000000001,?,?,?,5,-,Dolon,ErichthoniosSub,D,Fornasier2004
 11089 (1994 CS8),0.1106,0.0701,0.0997,293.55778696177896,45.8473519592593,0.074,0.148,0.148,18.4697217958446,?,?,?,?,?,0.2573825,0.495111,?,5,-,Anchises,-,X,Fornasier2004
 11273 (1988 RN11),0.1109,0.1139,0.0361,292.048419958267,47.695153905271795,?,?,?,?,0.710000000000001,1.54,0.5,0.210000000000001,0.109999999999999,0.300001,0.4753685,?,5,-,Anchises,-,,
 11275 (1988 SL3),0.019,0.0562,0.3999,300.727362529228,12.887555226061599,0.082,0.163,0.163,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 11487 (1988 RG10),0.0612,0.0284,0.0748,297.618491487934,28.6060416204186,0.062,0.124,0.124,?,?,?,?,?,?,?,?,?,5,-,Asteropaios,1988RS10Sub,,
 11488 (1988 RM11),0.0767,0.0413,0.0438,296.134480378545,35.90200244009929,0.119,0.238,0.238,?,0.789999999999999,1.6,0.57,0.205,0.129999999999999,?,?,?,5,-,Dolon,ErichthoniosSub,XD,Fornasier2012
 11509 Thersilochos (1990 VL6),0.0309,0.1003,0.3282,299.450529476951,17.0081551936526,0.065,0.129,0.129,18.1185233063926,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 11552 Boucolion (1993 BD4),0.0973,0.1016,0.2361,294.08093639928296,44.185956005619204,0.062,0.146,0.075,18.3185935735075,0.8425,1.4675,0.625,0.2425,0.1175,?,?,?,5,-,Anchises,-,D,Hasselmann2012
 11554 Asios (1993 BZ12),0.0771,0.061,0.2161,296.779026463564,34.5873972167689,0.065,0.087,0.087,18.6273985849433,0.746666666666667,1.55333333333333,0.536666666666666,0.193333333333334,0.06,?,?,?,5,-,Dolon,-,X,Hasselmann2012
 11663 (1997 GO24),0.0725,0.0811,0.2626,297.038417611025,34.1147516204917,0.086,0.172,0.172,?,?,?,?,?,?,?,?,?,5,-,Apisaon,-,DX,Fornasier2007
 11869 (1989 TS2),0.0633,0.0085,0.1813,298.716781778151,23.798233412375804,0.068,0.136,0.136,?,0.85,1.4475,0.629999999999999,0.2575,0.105,?,?,?,5,GreaterPatroclus,-,-,D,Hasselmann2012
 11887 Echemmon (1990 TV12),0.0283,0.0627,0.4271,300.83058655098,15.3144217744959,0.095,0.191,0.191,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,,
 12052 Aretaon (1997 JB16),0.1049,0.0268,0.2114,295.21502190637403,43.079965313788215,0.073,0.145,0.145,18.5260443819154,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,,
 12126 (1999 RM11),0.0448,0.1581,0.0449,296.46207880161,17.583893272383598,0.045,0.09,0.09,18.5379264806527,?,?,?,?,?,?,?,?,5,-,Khryses,-,,
 12242 Koon (1988 QY),0.1058,0.0262,0.5062,295.518806217706,53.4071271963982,0.071,0.142,0.142,18.6430409386906,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 12444 Prothoon (1996 GE19),0.0593,0.0485,0.5217,300.947798502749,24.2645902642703,0.052,0.104,0.104,17.8770589838682,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
 12649 Ascanios (2035 T-3),0.062,0.1014,0.1272,296.362877645443,31.104015964004002,0.064,0.169,0.169,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 12929 (1999 TZ1),0.0623,0.0339,0.6922,301.889681105537,32.4362912080472,0.066,0.139,0.081,17.6936113503652,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
 13402 (1999 RV165),0.066,0.0801,0.1218,297.115055566398,29.6262379778768,0.096,0.192,0.192,?,0.73,1.44,0.52,0.23,0.029999999999998,?,?,?,5,-,-,-,,
 15502 (1999 NV27),0.0929,0.0603,0.31,295.588257163625,42.855219271374295,0.069,0.14,0.14,17.6532712175228,?,?,?,?,?,?,?,?,5,GreaterAneas,1988RH13,-,D,Fornasier2004
 15977 (1998 MA11),0.0726,0.0863,0.3052,297.47769574353697,31.6817364521773,0.071,0.141,0.141,18.0703564706293,?,?,?,?,?,?,?,?,5,-,1990VU1,IdaiosSub,D,Fornasier2004
 16070 (1999 RB101),0.0825,0.0794,0.3005,295.862292556139,40.797695090660795,0.058,0.138,0.094,17.8364051103835,0.800000000000001,1.52,0.58,0.275,0.145,?,?,?,5,-,1990VU1,-,D,Hasselmann2012
 16560 Daitor (1991 VZ5),0.1343,0.0534,0.2849,286.757768590693,70.4255840259337,0.053,0.106,0.106,18.3721175502406,0.7125,1.445,0.502500000000001,0.134999999999999,0.0625,?,?,?,5,GreaterAstyanax,Astyanax,AcamasSub,C,Hasselmann2012
 16667 (1993 XM1),0.0338,0.1637,0.2609,297.208498976919,14.521425152730801,0.062,0.123,0.123,?,0.808,1.484,0.594000000000001,0.245999999999999,0.134,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 16956 (1998 MQ11),0.0875,0.0841,0.4924,298.19310332234403,37.8201868124041,0.082,?,?,18.3561007611878,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 17171 (1999 NB38),0.0705,0.0347,0.4436,298.514457584786,34.603923461283,0.08,0.138,0.155,18.4504198090454,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 17172 (1999 NZ41),0.0414,0.0364,0.4681,300.693579960263,21.4452147199638,0.078,0.156,0.156,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,TroilusSub,,
 17314 Aisakos (1024 T-1),0.049,0.1088,0.194,297.41829690542704,23.106201746733397,0.072,0.145,0.145,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 17365 (1978 VF11),0.0623,0.0619,0.2235,298.33063092725797,25.2672418580729,0.066,0.133,0.133,18.5785045177422,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 17414 (1988 RN10),0.0769,0.0541,0.2702,296.815655064165,36.8632843888416,0.06,0.12,0.12,?,0.833333333333333,1.50333333333333,0.616666666666667,0.246666666666667,0.163333333333333,?,?,?,5,GreaterAneas,Aneas,-,,
 17415 (1988 RO10),0.0697,0.0295,0.3888,298.675101004691,32.3887711628043,0.09,?,?,?,0.760000000000002,1.22,0.550000000000001,0.289999999999999,0.190000000000001,?,?,?,5,-,-,-,,
 17416 (1988 RR10),0.0884,0.0329,0.2853,296.031537257103,42.073038942714795,0.063,0.125,0.125,?,0.880000000000003,1.47,0.66,0.27,0.190000000000001,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,D,Fornasier2004
 17417 (1988 RY10),0.0431,0.0525,0.0177,298.509524582094,20.3639956403747,0.049,?,?,?,0.82,1.37,0.610000000000003,0.199999999999999,0.18,?,?,?,5,-,-,-,,
 17418 (1988 RT12),0.0495,0.1198,0.1184,297.34786659327006,21.4168019867295,0.135,?,?,?,0.779999999999998,1.59,0.57,0.190000000000001,0.120000000000001,?,?,?,5,-,Khryses,-,,
 17419 (1988 RH13),0.0868,0.058,0.2631,295.414308889081,41.615163032606894,0.053,0.107,0.107,?,0.759999999999998,1.47,0.550000000000001,0.129999999999999,0.07,?,?,?,5,GreaterAneas,1988RH13,-,C,Hasselmann2012
 17420 (1988 RL13),0.0551,0.0349,0.2574,298.940402756737,22.003636247377802,0.1,?,?,?,0.762500000000001,1.5625,0.552499999999998,0.230000000000001,0.134999999999999,?,?,?,5,GreaterPatroclus,-,-,,
 17423 (1988 SK2),0.0428,0.0972,0.0258,298.217786328513,16.8127121052912,0.115,0.23,0.23,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Phereclos,PandarusSub,,
 17442 (1989 UO5),0.0863,0.0311,0.2659,296.942134679762,34.7240517591686,0.081,0.162,0.162,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 17492 Hippasos (1991 XG1),0.1225,0.0379,0.463,292.130190507895,62.381417948590496,0.066,0.12,0.12,17.9292721434174,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
 18037 (1999 NA38),0.0607,0.0669,0.2425,298.47183115617,23.313650622254706,0.082,0.163,0.163,?,0.779999999999998,1.38,0.57,0.240000000000002,0.239999999999998,0.320117,0.6424805,?,5,GreaterPatroclus,-,-,,
 18046 (1999 RN116),0.0519,0.0309,0.5351,301.421872444968,21.9757221502018,0.073,0.147,0.147,18.1745435318554,0.84,1.46,0.619999999999997,0.25,0.16,?,?,?,5,GreaterAneas,Aneas,AneasSub,D,Hasselmann2012
 18054 (1999 SW7),0.0649,0.0446,0.3147,298.151199573496,30.759446631065195,0.071,0.171,0.171,?,0.865,1.5,0.65,0.234999999999999,0.175000000000001,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,D,Hasselmann2012
 18137 (2000 OU30),0.1331,0.053,0.1446,289.455437809521,61.3743567279888,0.068,0.136,0.136,?,0.8425,1.4425,0.630000000000001,0.2225,0.15,?,?,?,5,GreaterAstyanax,Astyanax,-,D,Fornasier2004
 18228 Hyperenor (3163 T-1),0.0751,0.119,0.062,296.467041990407,29.0638579380369,0.068,0.137,0.137,?,0.853333333333334,1.25333333333333,0.639999999999999,0.243333333333333,0.139999999999999,?,?,?,5,-,1990VU1,1990VU1Sub,,
 18268 Dardanos (2140 T-3),0.0461,0.0505,0.2967,299.310177105518,23.0436720411481,0.074,0.148,0.148,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,D,Fornasier2004
 18278 Drymas (4035 T-3),0.0538,0.0729,0.3022,298.47351920789396,23.827887845826602,0.077,0.154,0.154,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 18493 Demoleon (1996 HV9),0.1021,0.0562,0.3069,295.94100388122104,42.3879353505775,0.083,0.165,0.165,18.5335066240045,?,?,?,?,?,?,?,?,5,-,Apisaon,-,XD,Fornasier2004
 18940 (2000 QV49),0.1111,0.0507,0.0477,293.984072001928,44.8587912238047,0.106,0.212,0.212,?,0.77,1.32,0.556666666666667,0.206666666666667,0.103333333333333,0.220015,0.478709,?,5,GreaterAneas,1994CO,-,D,Fornasier2004
 19018 (2000 RL100),0.0534,0.0657,0.4806,299.609724267344,31.3748527566815,0.068,0.147,0.147,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 19020 (2000 SC6),0.019,0.0656,0.2701,300.001136680946,6.295849156226209,0.067,0.131,0.131,18.5819541303852,0.815,1.475,0.5975,0.225000000000001,0.135,?,?,?,5,GreaterPatroclus,-,-,D,Hasselmann2012
 19844 (2000 ST317),0.0194,0.0066,0.6511,303.31479461061,13.243722600209699,0.053,0.107,0.107,?,0.869999999999997,1.43,0.66,0.300000000000001,0.140000000000001,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 22180 (2000 YZ),0.0528,0.078,0.5091,300.400505114941,25.019876803481196,0.102,0.205,0.205,17.9806696401857,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 22808 (1999 RU12),0.0644,0.1405,0.1994,295.685226256146,31.636265117944998,?,?,?,?,0.809999999999999,1.82,0.599999999999998,0.150000000000002,0.219999999999999,?,?,?,5,-,1999RU12,-,,
 23463 (1989 TX11),0.0333,0.0532,0.1999,299.139308387479,17.253950195900302,0.07,0.269,0.269,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,1989TX11,-,,
 23549 Epicles (1994 ES6),0.0543,0.0832,0.1363,297.901743253805,22.7490778614767,0.132,0.264,0.264,?,0.82,1.38,0.600000000000001,0.16,0.079999999999998,?,?,?,5,-,Asteropaios,-,D,Fornasier2007
 23694 (1997 KZ3),0.1046,0.0149,0.1484,294.94665183675596,42.6857838454301,0.051,0.102,0.102,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,D,Fornasier2004
 23987 (1999 NB63),0.0358,0.1395,0.3842,298.446320925399,21.6533980654004,0.095,0.191,0.191,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 24018 (1999 RU134),0.0466,0.0186,0.262,299.352463057988,22.131555194456002,0.083,0.166,0.166,?,0.786666666666669,1.52333333333333,0.573333333333333,0.166666666666668,0.099999999999999,?,?,?,5,-,-,-,,
 24444 (2000 OP32),0.1234,0.0414,0.1446,291.611890189155,54.9671649948585,0.105,0.21,0.21,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,-,DX,Fornasier2004
 24446 (2000 PR25),0.0791,0.0529,0.4498,298.646974890528,34.0372834012543,0.086,0.172,0.172,?,0.829999999999998,1.45,0.620000000000001,0.23,0.129999999999999,?,?,?,5,GreaterAneas,Aneas,IphidamasSub,D,Hasselmann2012
 24448 (2000 QE42),0.0861,0.0327,0.1415,296.171156407483,37.232006244657995,0.072,?,?,?,0.84,1.485,0.620000000000001,0.284999999999998,0.165000000000001,?,?,?,5,GreaterAneas,1989UQ5,-,D,Hasselmann2012
 24449 (2000 QL63),0.025,0.063,0.5862,302.577802547577,8.71479789725368,0.059,0.118,0.118,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 24451 (2000 QS104),0.0817,0.0918,0.3617,297.22687005356005,33.507981029595,0.089,0.178,0.178,18.6617537769062,?,?,?,?,?,?,?,?,5,-,Apisaon,-,,
 24452 (2000 QU167),0.0396,0.0978,0.1336,297.869511587321,20.874877186286,0.184,0.367,0.367,?,0.75,1.54,0.540000000000003,0.169999999999998,0.129999999999999,?,?,?,5,GreaterPatroclus,-,-,D,Fornasier2007
 24453 (2000 QG173),0.1089,0.0309,0.1928,294.147785761309,46.8431073780113,0.09,0.18,0.18,?,0.809999999999999,1.23,0.590000000000003,0.27,0.09,?,?,?,5,GreaterAstyanax,Helenos,-,,
 24454 (2000 QF198),0.1479,0.0318,0.0502,285.74339963112203,71.0524611083156,0.067,0.134,0.134,?,0.719999999999999,1.59,0.510000000000002,0.170000000000002,0.039999999999999,?,?,?,5,GreaterAstyanax,Astyanax,AcamasSub,CX,Hasselmann2012
