full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
   588 Achilles (1906 TG),0.0314,0.1036,0.1969,61.7396918002055,17.5736147726714,0.043,0.129,0.066,16.3754912945836,?,?,?,?,?,0.3955895,0.641102,?,4,GreaterAchilles,Achilles,-,,
   624 Hektor (1907 XM),0.0877,0.0544,0.3259,63.38582534374501,39.486365904512,0.025,0.155,0.136,15.1133454085921,?,?,?,?,?,0.2257365,0.492976,?,4,GreaterHektor,Hektor,-,,
   659 Nestor (1908 CS),0.0493,0.1366,0.0857,63.2466039515839,22.224746816099,0.035,0.074,0.061,16.7279375368804,?,?,?,?,?,?,?,?,4,GreaterNestor,Nestor,-,,
   911 Agamemnon (1919 FD),0.0777,0.021,0.3863,61.538214494507294,33.6212306766675,0.072,0.136,0.114,16.1529577722353,?,?,?,?,?,?,?,?,4,-,Agamemnon,-,,
  1143 Odysseus (1930 BH),0.0481,0.0522,0.0691,61.1267352563413,17.3265569235909,0.05,0.146,0.131,16.1948864436993,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,D,Tholin1989
  1404 Ajax (1936 QW),0.0917,0.076,0.3274,63.51784742468921,38.7861707440078,0.048,0.085,0.054,17.5628785735148,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,AjaxSub,,
  1437 Diomedes (1937 PB),0.1282,0.0314,0.3726,68.5240310823729,60.6210685366075,0.061,0.087,0.083,16.1685122916254,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,DX,Tholin1989
  1583 Antilochus (1950 SA),0.1065,0.0187,0.4857,65.45949919286029,53.4679104481866,0.054,0.135,0.09,16.203213394493,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,D,Tholin1989
  1647 Menelaus (1957 MK),0.0387,0.0588,0.1166,60.9147809144919,14.7348337634413,0.056,?,?,17.8843163625288,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
  1749 Telamon (1949 SB),0.0661,0.0685,0.1187,62.8223755376299,29.850577413641602,0.073,0.148,0.142,17.2545398339503,0.805,1.435,0.599999999999999,0.210000000000001,0.155,?,?,?,4,GreaterTelamon,Telamon,-,D,Hasselmann2012
  1868 Thersites (2008 P-L),0.1033,0.1042,0.2896,65.917460578082,45.442549787191496,0.055,0.132,0.113,17.7430657291448,?,?,?,?,?,?,?,?,4,GreaterHektor,Thersites,-,DX,Bendjoya2004
  1869 Philoctetes (4596 P-L),0.1025,0.0614,0.0599,65.1318548928277,41.2018453926555,0.104,0.208,0.208,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
  2146 Stentor (1976 UQ),0.0166,0.0651,0.6122,57.7887728134706,10.7870938581815,0.082,0.144,0.131,18.0401494657795,?,?,?,?,?,?,?,?,4,-,Stentor,-,,
  2148 Epeios (1976 UW),0.0224,0.024,0.1552,60.3593938087945,11.338766046802098,0.064,0.128,0.128,18.8369452993266,?,?,?,?,?,?,?,?,4,GreaterAchilles,Epeios,-,,
  2260 Neoptolemus (1975 WM1),0.0192,0.0197,0.28300000000000003,59.676915924954,11.650349085794101,0.057,0.153,0.124,17.1756102839943,0.800000000000001,1.48,0.59,0.260000000000002,0.190000000000001,?,?,?,4,-,-,-,DTU,Tholin1989
  2456 Palamedes (1966 BA1),0.0793,0.0293,0.2567,63.2363847754396,36.7668431810594,0.071,0.145,0.122,17.3030250229599,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
  2759 Idomeneus (1980 GC),0.048,0.0875,0.3662,61.3838911649461,24.9479342663198,0.067,0.129,0.129,17.5078073720976,0.803333333333333,1.45666666666667,0.593333333333334,0.263333333333334,0.129999999999998,?,?,?,4,-,Idomeneus,-,D,Hasselmann2012
  2797 Teucer (1981 LK),0.1052,0.0768,0.3586,65.9833019384528,50.76156896084001,0.073,0.152,0.134,16.5319846010229,0.796666666666666,1.42,0.579999999999999,0.263333333333333,0.126666666666666,?,?,?,4,GreaterHektor,Thersites,-,D,Hasselmann2012
  2920 Automedon (1981 JR),0.0986,0.0165,0.3731,64.899987024253,47.205650845065406,0.068,0.147,0.118,16.6266645609809,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,,
  3063 Makhaon (1983 PV),0.0607,0.0558,0.2338,62.1317411320348,28.365797809657305,0.056,0.128,0.114,16.2286740141627,0.690000000000001,1.535,0.475,0.25,0.105,?,?,?,4,GreaterTelamon,Theoklymenos,MakhaonSub,D,Lazzaro2004
  3391 Sinon (1977 DD3),0.0924,0.0432,0.2728,63.08083799131151,36.7496116954262,0.093,0.187,0.187,18.2889552378987,?,?,?,?,?,0.308643,0.5330925,?,4,GreaterDiomedes,-,-,,
  3540 Protesilaos (1973 UF5),0.0773,0.1201,0.3899,62.927027748083106,35.1732196869384,0.062,0.135,0.135,17.040173810062,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
  3548 Eurybates (1973 SO),0.09,0.0437,0.1291,64.7741808192855,41.0772001820708,0.052,0.079,0.067,17.7997850616839,?,?,?,?,?,?,?,?,4,GreaterAjax,-,EurybatesSub,C,Fornasier2007
  3564 Talthybius (1985 TC1),0.0446,0.0844,0.2645,60.8269853054142,18.2874091988487,0.062,0.131,0.15,16.9996930316375,0.76,1.61,0.555000000000002,0.19,0.050000000000001,?,?,?,4,GreaterAchilles,-,-,D,Hasselmann2012
  3596 Meriones (1985 VO),0.0809,0.0277,0.4059,62.5070630409454,39.5390723273681,0.048,0.138,0.069,16.9684034817124,?,?,?,?,?,0.357375,0.589752,?,4,-,Agamemnon,-,,
  3709 Polypoites (1985 TL3),0.0586,0.0142,0.3351,60.5938482392502,22.11529292461,0.087,0.181,0.176,16.5907987150984,?,?,?,?,?,?,?,?,4,-,Polypoites,-,D,Bendjoya2004
  3793 Leonteus (1985 TE3),0.049,0.0577,0.3602,61.0051551196842,24.022100063011305,0.042,0.096,0.036,16.509856678995,0.740000000000002,1.46,0.529999999999998,0.200000000000001,0.129999999999999,0.3097275,0.5638635,?,4,-,Idomeneus,-,D,Hasselmann2012
  3794 Sthenelos (1985 TF3),0.02,0.125,0.1177,62.1558037528271,12.5825424384838,0.112,0.132,0.132,18.8342105037388,?,?,?,?,?,?,?,?,4,GreaterAchilles,Achilles,-,,
  3801 Thrasymedes (1985 VS),0.1114,0.0186,0.4859,64.34243243230061,49.7026563354216,0.066,0.159,0.159,?,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,,
  4007 Euryalos (1973 SR),0.0585,0.0157,0.1939,61.867822979356696,27.993670896012894,0.065,0.134,0.134,18.3180465355168,?,?,?,?,?,?,?,?,4,GreaterTelamon,-,-,,
  4035 (1986 WD),0.0743,0.0096,0.2266,62.0618742755248,29.0178487958818,0.054,0.129,0.113,17.5005171645678,?,?,?,?,?,?,?,?,4,-,Polypoites,-,D,Bendjoya2004
  4057 Demophon (1985 TQ),0.0598,0.0811,0.05,61.9519175574715,22.3800342181729,0.077,0.115,0.115,18.1653083597347,0.93,1.65,0.710000000000001,0.260000000000002,0.09,?,?,?,4,GreaterNestor,Eurymedon,-,,
  4060 Deipylos (1987 YT1),0.0497,0.1293,0.2689,62.2395100845893,18.730481107457,0.043,0.077,0.054,17.0392690813557,0.951111111111111,1.69444444444444,0.734444444444444,0.2,-0.087777777777777,0.2414745,0.5467615,0.13682,4,GreaterNestor,Nestor,-,C,Bendjoya2004
  4063 Euforbo (1989 CG2),0.0469,0.0735,0.3007,61.4497611430361,25.0349709122961,0.07,0.144,0.097,16.7049356939384,0.77,1.23,0.560000000000002,0.219999999999999,-0.219999999999999,0.3544855,0.5879915,?,4,-,Idomeneus,-,D,Bendjoya2004
  4068 Menestheus (1973 SW),0.083,0.0686,0.2961,63.2807240311778,36.1054404695552,0.061,0.137,0.154,16.8559951670779,0.82,1.565,0.610000000000001,0.135,0.02,?,?,?,4,-,-,-,D,Bendjoya2004
  4086 Podalirius (1985 VK2),0.0957,0.0793,0.3542,64.2448363614655,43.7378254492163,0.05,0.126,0.084,17.3471714791967,0.893333333333334,1.61333333333333,0.676666666666667,0.156666666666667,0.006666666666665,?,?,?,4,GreaterAjax,Ajax,AjaxSub,,
  4138 Kalchas (1973 SM),0.0567,0.044,0.0485,62.39455918496321,27.0343603564294,0.082,0.128,0.128,17.9655070332484,?,?,?,?,?,?,?,?,4,GreaterTelamon,Kalchas,-,X,Bendjoya2004
  4489 (1988 AK),0.0995,0.0295,0.3553,63.3414171739295,41.7220174833763,0.069,0.145,0.128,16.9616431829342,0.85,1.43,0.630000000000001,0.25,0.16,?,?,?,4,GreaterHektor,Hektor,-,D,Hasselmann2012
  4501 Eurypylos (1989 CJ3),0.0782,0.0084,0.1631,63.446088420649204,35.1410233478957,0.065,0.113,0.113,18.4106997640304,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
  4543 Phoinix (1989 CQ1),0.1222,0.0588,0.275,69.1737567482529,58.9712117294201,0.057,0.129,0.111,17.7212862095594,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,,
  4833 Meges (1989 AL2),0.0505,0.0721,0.5485,58.7993852766652,20.5351043236586,0.076,0.123,0.104,17.1052557666592,?,?,?,?,?,?,?,?,4,-,Periphas,-,D,Bendjoya2004
  4834 Thoas (1989 AM2),0.0394,0.0888,0.4548,59.33347554626421,15.925204074779,0.085,0.146,0.114,17.3405595521372,?,?,?,?,?,0.406595,0.606573,?,4,-,Ulysses,-,D,Bendjoya2004
  4836 Medon (1989 CK1),0.0618,0.0813,0.3103,62.1654081996604,30.0654987874208,0.07,0.134,0.12,17.5655108924602,?,?,?,?,?,?,?,?,4,-,-,-,D,Bendjoya2004
  4902 Thessandrus (1989 AN2),0.0115,0.0094,0.1515,60.0068798352777,4.88688314844256,0.081,0.148,0.182,?,0.855,1.365,0.640000000000001,0.25,0.18,?,?,?,4,-,-,-,D,Hasselmann2012
  4946 Askalaphus (1988 BW1),0.1076,0.0904,0.3594,65.2919159725096,47.6844772018533,0.069,0.14,0.14,17.7647681947213,0.835000000000001,1.42,0.620000000000001,0.229999999999999,0.15,?,?,?,4,GreaterHektor,Thersites,-,D,Hasselmann2012
  5012 Eurymedon (9507 P-L),0.061,0.0737,0.0805,62.2285027601925,24.149649123175607,0.082,0.111,0.111,18.7345363392502,0.739999999999998,1.66,0.52,0.16,0.109999999999999,?,?,?,4,GreaterNestor,Eurymedon,-,C,Hasselmann2012
  5023 Agapenor (1985 TG3),0.0625,0.0295,0.225,61.54081425966381,26.1734029448535,0.173,0.228,0.228,18.2106592772914,0.709999999999997,1.51,0.5,0.189999999999998,0.100000000000001,?,?,?,4,GreaterTelamon,Theoklymenos,-,X,Hasselmann2012
  5025 (1986 TS6),0.0247,0.029,0.2016,59.9806845147015,10.2106743113781,0.084,0.103,0.103,18.4351650952914,0.75,1.47,0.539999999999999,0.170000000000002,0.109999999999999,?,?,?,4,GreaterOdysseus,Odysseus,-,D,Bendjoya2004
  5027 Androgeos (1988 BX1),0.0923,0.0204,0.5027,61.59112557668991,40.332076137699396,0.071,0.148,0.114,17.6404187157648,0.829999999999998,1.51,0.620000000000001,0.27,0.169999999999998,0.3266145,0.5696835,?,4,-,Agamemnon,-,D,Hasselmann2012
  5028 Halaesus (1988 BY1),0.0521,0.0841,0.3551,60.653165885748216,21.6820119951028,0.057,0.13,0.123,18.506227047521,0.82,1.38,0.599999999999998,0.240000000000002,0.140000000000001,?,?,?,4,-,Halaesus,-,D,Hasselmann2012
  5041 Theotes (1973 SW1),0.0901,0.0451,0.1777,64.6102268747794,41.457856989907604,0.058,0.116,0.116,18.5885575465097,0.809999999999999,1.77,0.599999999999998,0.210000000000001,0.030000000000001,?,?,?,4,GreaterDiomedes,-,-,,
  5123 (1989 BL),0.0309,0.0704,0.1279,60.6542856087421,10.5657535026627,0.129,0.171,0.171,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
  5126 Achaemenides (1989 CH2),0.0391,0.0454,0.4778,58.975696060405205,16.9324168322647,0.05,0.056,0.056,18.2051214376052,?,?,?,?,?,?,?,?,4,-,-,-,C,Bendjoya2004
  5209 (1989 CW1),0.113,0.0284,0.177,67.4972139410813,52.3029568481357,0.069,0.145,0.16,18.1365736588638,1.01,1.45,0.789999999999999,0.25,0,?,?,?,4,GreaterDiomedes,Diomedes,-,,
  5244 Amphilochos (1973 SQ1),0.0542,0.0563,0.1178,62.278848521081,26.1150843233352,0.091,0.155,0.155,18.3388800441286,?,?,?,?,?,?,?,?,4,GreaterTelamon,Telamon,-,,
  5254 Ulysses (1986 VG1),0.0351,0.0779,0.388,59.59262650774421,12.793223436006999,0.07,0.158,0.151,17.3336762718683,?,?,?,?,?,?,?,?,4,-,Ulysses,-,D,Bendjoya2004
  5258 (1989 AU1),0.0813,0.0589,0.1224,63.4036278421469,33.0798497951565,0.052,0.111,0.111,17.7380065205669,?,?,?,?,?,?,?,?,4,-,Eurybates,AniusSub,DX,Bendjoya2004
  5259 Epeigeus (1989 BB1),0.0302,0.1197,0.2578,61.461175784777495,16.503934818127803,0.073,0.127,0.127,17.9468973757597,0.829999999999998,1.44,0.620000000000001,0.300000000000001,0.140000000000001,?,?,?,4,GreaterAchilles,Achilles,-,D,Hasselmann2012
  5264 Telephus (1991 KC),0.012,0.0854,0.5329,58.5090061001728,9.92371793527491,0.072,0.146,0.155,17.1211341409348,0.835000000000001,1.43,0.620000000000001,0.26,0.164999999999999,?,?,?,4,-,Ulysses,-,D,Bendjoya2004
  5283 Pyrrhus (1989 BW),0.0102,0.1013,0.2797,60.5893317939705,8.888307492574778,0.1,0.158,0.117,18.0095096678067,?,?,?,?,?,?,?,?,4,GreaterAchilles,Epeios,-,Neg,Bendjoya2004
  5284 Orsilocus (1989 CK2),0.021,0.038,0.3226,59.526369387515295,9.941170806702019,0.07,0.148,0.149,18.16373725612,0.809999999999999,1.44,0.59,0.259999999999998,0.150000000000002,0.350386,0.5475055,?,4,-,-,-,D,Hasselmann2012
  5285 Krethon (1989 EO11),0.1107,0.0176,0.4065,66.0266605037485,53.6330296511563,0.079,0.137,0.137,18.0981285940267,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,XD,Bendjoya2004
  5436 Eumelos (1990 DK),0.0103,0.0526,0.1496,60.4021222912189,8.550346426488941,0.086,0.172,0.172,18.3636213394657,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
  5652 Amphimachus (1992 HS3),0.0239,0.0524,0.0555,60.8240617212214,12.821846175515699,0.061,0.142,0.076,18.2370434980321,?,?,?,?,?,?,?,?,4,-,-,-,,
  6090 (1989 DJ),0.1033,0.0215,0.365,63.6595700466952,43.5405266260413,0.087,0.145,0.169,17.5824527194806,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,D,Bendjoya2004
  6545 (1986 TR6),0.102,0.006999999999999999,0.2309,66.0300982347541,47.7417874177499,0.068,0.127,0.109,18.0078175854498,0.810000000000002,1.38,0.59,0.280000000000001,0.149999999999999,?,?,?,4,GreaterHektor,Hektor,-,D,Fornasier2007
  7119 Hiera (1989 AV2),0.0951,0.065,0.353,64.0716406937272,42.0514574957606,0.067,0.148,0.148,17.6737119762824,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,HieraSub,,
  7152 Euneus (1973 SH1),0.0533,0.0202,0.0431,61.8327134757471,24.6912741858592,0.093,0.133,0.133,18.3649879323674,?,?,?,?,?,?,?,?,4,GreaterTelamon,Kalchas,-,X,Bendjoya2004
  7214 Anticlus (1973 SM1),0.1097,0.014,0.2345,66.8768216659887,50.73186910524221,0.111,0.222,0.222,?,0.739999999999998,1.51,0.530000000000001,0.169999999999998,0.100000000000001,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
  7543 Prylis (1973 SY),0.07200000000000001,0.0312,0.2452,62.903399763078795,33.9242482149918,0.055,0.149,0.152,18.3096691482452,?,?,?,?,?,?,?,?,4,GreaterTelamon,Telamon,-,,
  7641 (1986 TT6),0.014,0.0406,0.5832,57.776878305979395,4.11597162279827,0.065,0.138,0.176,?,0.829999999999998,1.42,0.620000000000001,0.239999999999998,0.180000000000003,?,?,?,4,-,Stentor,-,Neg,Bendjoya2004
  8060 Anius (1973 SD1),0.0841,0.0605,0.1273,64.4695132579483,38.7208713839733,0.059,0.087,0.087,?,?,?,?,?,?,?,?,?,4,-,Eurybates,AniusSub,,
  8125 Tyndareus (5493 T-2),0.1047,0.0414,0.2461,66.46671592529961,49.7568615606683,0.126,0.253,0.253,18.731323883296,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
  8241 Agrius (1973 SE1),0.0968,0.0926,0.0734,66.6545942848318,45.19496477254889,0.087,0.174,0.174,?,0.75,1.44,0.539999999999999,0.169999999999998,0.120000000000001,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
  8317 Eurysaces (4523 P-L),0.118,0.0744,0.0449,67.6967002632489,49.7498458542048,0.076,0.151,0.151,?,?,?,?,?,?,?,?,?,4,GreaterHektor,Thersites,-,,
  9431 (1996 PS1),0.0908,0.0613,0.3655,64.22607239186401,42.6973271178649,0.076,0.174,0.174,18.6538428906096,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,HieraSub,,
  9590 (1991 DK1),0.1056,0.083,0.1106,67.022097125728,47.5735551172077,?,?,?,?,0.710000000000001,1.49,0.5,0.240000000000002,0.169999999999998,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,D,Hasselmann2012
  9694 Lycomedes (6581 P-L),0.1411,0.0103,0.0955,71.0900897703243,62.7090127218466,0.101,0.22,0.22,18.3569026050355,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
  9712 Nauplius (1973 SO1),0.0225,0.0825,0.1436,60.8807854520197,7.48292211679139,0.083,0.11,0.11,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
  9713 Oceax (1973 SP1),0.0453,0.0334,0.0627,61.1922600032279,19.360439310096602,0.168,0.336,0.336,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
  9799 (1996 RJ),0.0176,0.0489,0.5262,58.4122359573009,10.933351211143998,0.06,0.117,0.105,17.6430756921901,?,?,?,?,?,?,?,?,4,-,Stentor,-,,
  9807 (1997 SJ4),0.0006,0.1056,0.1024,61.4474980168499,5.857871364433612,0.088,0.175,0.175,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
  9817 Thersander (6540 P-L),0.0939,0.03,0.1564,63.6451885341892,37.4206250032422,0.102,0.204,0.204,?,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
  9818 Eurymachos (6591 P-L),0.0782,0.0464,0.1297,62.7397018173808,31.1459172760916,0.089,0.178,0.178,?,0.689999999999998,1.53,0.469999999999999,0.170000000000002,0.059999999999999,?,?,?,4,-,-,-,X,Fornasier2008
  9857 (1991 EN),0.0863,0.0693,0.3588,63.935470045547504,41.5797794898492,0.06,0.09,0.09,18.0829757553069,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,AjaxSub,,
 10247 Amphiaraos (6629 P-L),0.154,0.0426,0.0659,75.1409603963798,72.2198501048016,0.098,0.195,0.195,?,0.719999999999999,1.44,0.52,0.23,0.079999999999998,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 10664 Phemios (5187 T-2),0.1024,0.041,0.1669,65.8537787977469,45.53308364780301,0.067,0.134,0.134,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 10989 Dolios (1973 SL1),0.0474,0.0572,0.1832,61.7840549733739,23.6764757055389,0.115,0.231,0.231,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 11252 Laertes (1973 SA2),0.0695,0.0231,0.0814,62.6032881839825,30.611172408825002,0.06,0.164,0.164,18.1527098533201,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 11351 Leucus (1997 TS25),0.1213,0.0236,0.2226,67.76111144096,53.5751057768933,0.079,0.124,0.124,19.0313193513469,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,D,Fornasier2007
 11395 (1998 XN77),0.0067,0.0928,0.4176,59.765232952060785,5.779993330020258,0.045,0.071,0.039,17.6639092553107,?,?,?,?,?,?,?,?,4,GreaterAchilles,1991EL,-,,
 11396 (1998 XZ77),0.0137,0.059,0.2207,60.3539401563562,8.19107629250522,0.074,0.139,0.139,?,0.83,1.45,0.615,0.245000000000001,0.129999999999999,?,?,?,4,-,Ulysses,-,D,Hasselmann2012
 11397 (1998 XX93),0.1311,0.033,0.3841,68.6959639947467,60.98161907469339,0.078,0.142,0.142,?,?,?,?,?,?,0.341619,0.619406,?,4,GreaterDiomedes,Diomedes,-,,
 11429 Demodokus (4655 P-L),0.1056,0.0253,0.2988,64.212801010799,43.798836984671,0.086,0.155,0.155,18.2976134205365,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,,
 11668 Balios (1997 VV1),0.0661,0.1108,0.0805,63.5576263461049,28.2479209416854,0.08,0.16,0.16,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 12238 Actor (1987 YU1),0.0384,0.087,0.3714,60.9979463584306,21.240603290077697,0.092,0.184,0.184,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 12658 Peiraios (1973 SL),0.109,0.0319,0.0111,67.48580517010029,50.5469104902189,0.084,0.167,0.167,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 12714 Alkimos (1991 GX1),0.063,0.0259,0.1876,61.926481255476,27.7514239831872,0.07,0.148,0.148,18.1127242607763,?,?,?,?,?,?,?,?,4,GreaterTelamon,-,-,,
 12916 Eteoneus (1998 TL15),0.1112,0.0218,0.4539,64.818347159693,50.3037381597308,0.098,0.196,0.196,?,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,,
 12917 (1998 TG16),0.0851,0.0506,0.211,63.5543771677088,36.0865220155316,0.089,0.249,0.249,?,?,?,?,?,?,?,?,?,4,-,Eurybates,AniusSub,D,Fornasier2007
 12921 (1998 WZ5),0.0343,0.0451,0.2112,60.42965808449621,12.5219376402658,0.074,0.113,0.113,?,?,?,?,?,?,0.303815,0.4252175,?,4,GreaterAchilles,Epeios,-,X,Fornasier2008
 12972 Eumaios (1973 SF1),0.0628,0.1306,0.1352,64.2845322627234,30.0288678844018,0.084,0.168,0.168,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 12974 Halitherses (1973 SB2),0.0304,0.0514,0.1325,60.790764768374004,16.3628344749021,0.087,0.174,0.174,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
 13060 (1991 EJ),0.067,0.1013,0.4114,62.092070088563005,31.476625066953602,0.071,0.132,0.132,18.8378169542295,?,?,?,?,?,0.3427935,0.566728,?,4,GreaterNestor,-,-,,
 13062 Podarkes (1991 HN),0.1275,0.0446,0.1327,69.6669850489455,58.2520719038844,0.084,0.172,0.172,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 13182 (1996 SO8),0.0539,0.0992,0.1098,62.2977403567006,21.2036781453123,0.106,0.16,0.16,18.7859556515315,?,?,?,?,?,?,?,?,4,GreaterNestor,Eurymedon,-,,
 13183 (1996 TW),0.0417,0.1195,0.3095,61.6133541071897,21.0255562979015,0.059,0.115,0.115,18.5664111022036,?,?,?,?,?,?,?,?,4,-,Halaesus,-,,
 13184 Augeias (1996 TS49),0.0817,0.0755,0.0941,64.7306172647635,38.217805829568796,0.067,0.159,0.159,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 13230 (1997 VG1),0.1476,0.0419,0.0619,74.36145239892609,70.4748005336148,0.102,0.204,0.204,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 13331 (1998 SU52),0.1337,0.0712,0.0487,70.7507856575279,60.1748355886201,0.171,0.341,0.341,?,0.73,1.34,0.52,0.16,0.09,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 13353 (1998 TU12),0.0432,0.1078,0.2537,62.086058982789794,23.5431020752177,0.088,0.175,0.175,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 13362 (1998 UQ16),0.0526,0.062,0.1466,61.4362700889078,21.987472786627894,0.088,0.175,0.175,?,0.800000000000001,1.37,0.580000000000002,0.259999999999998,0.140000000000001,?,?,?,4,-,Halitherses,-,D,Hasselmann2012
 13366 (1998 US24),0.022,0.0603,0.0932,60.4562074645831,6.6576067245558885,0.058,0.172,0.172,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
 13372 (1998 VU6),0.0447,0.0254,0.1049,61.00345549057771,19.2675487913914,0.109,0.218,0.218,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 13379 (1998 WX9),0.0663,0.0191,0.0635,62.7843092103958,31.290392910286396,0.107,0.214,0.214,?,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 13383 (1998 XS31),0.0909,0.0238,0.1314,65.04892384502679,42.2797945694869,0.109,0.218,0.218,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 13385 (1998 XO79),0.03,0.079,0.2302,60.852492039969704,13.8386696345347,0.071,0.14,0.14,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,Epeios,-,,
 13387 Irus (1998 YW6),0.0308,0.0859,0.1328,60.934552496756,11.857505471363401,0.093,?,?,?,0.84,1.5,0.629999999999999,0.169999999999998,0.16,?,?,?,4,-,Halitherses,-,,
 13463 Antiphos (5159 T-2),0.0674,0.0418,0.2004,62.6669738355639,31.7476458973915,0.1,0.2,0.2,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,-,-,X,Fornasier2009
 13475 Orestes (1973 SX),0.0316,0.0572,0.1465,60.805532837499285,16.3404129828791,0.1,0.2,0.2,?,0.720000000000002,1.49,0.510000000000002,0.18,0.059999999999999,?,?,?,4,-,Halitherses,-,X,Hasselmann2012
 13694 (1997 WW7),0.1376,0.0274,0.1176,71.2172436720533,62.7875815762129,0.108,0.216,0.216,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 13782 (1998 UM18),0.0433,0.1,0.4647,60.46693942763229,23.320207873193894,0.086,0.143,0.143,?,0.849999999999998,1.42,0.640000000000001,0.25,0.18,?,?,?,4,-,Ulysses,-,,
 14235 (1999 XA187),0.1057,0.0462,0.1397,67.0399868833733,50.27031696531711,0.066,0.174,0.174,?,0.829999999999998,1.54,0.620000000000001,0.240000000000002,0.16,?,?,?,4,GreaterDiomedes,-,-,D,Hasselmann2012
 14268 (2000 AK156),0.0937,0.0496,0.2823,63.55833458202821,38.2393756311124,0.0369,0.21,0.21,18.5066083679392,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
 14690 (2000 AR25),0.0391,0.0453,0.0843,61.1616417752651,18.9773050654326,0.06,0.14,0.14,18.4869230544864,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 14707 (2000 CC20),0.1319,0.0297,0.203,69.3877879428341,59.3006201671541,0.087,0.174,0.174,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,C,Fornasier2007
 15033 (1998 VY29),0.0346,0.1596,0.2258,63.5127457863929,19.258024061083397,0.101,0.211,0.146,19.1058681747778,?,?,?,?,?,?,?,?,4,GreaterNestor,Nestor,-,,
