full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 17442 (1989 UO5),7.0,2.0,4.0,9.0,6.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.029, 0.0413]",0.029,0.0413,"(0.222, 0.274]",0.222,0.274,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Dolon,DolonSub,,
 17492 Hippasos (1991 XG1),10.0,2.0,8.0,5.0,12.0,3.0,2.0,3.0,8.0,?,?,?,?,?,?,?,?,5,"(0.118, 0.129]",0.118,0.129,"(0.029, 0.0413]",0.029,0.0413,"(0.431, 0.483]",0.431,0.483,"(291.601, 292.772]",291.601,292.772,"(61.303, 66.178]",61.303,66.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(17.928, 18.186]",17.928,18.186,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Astyanax,AstyanaxSub,,
 18037 (1999 NA38),4.0,5.0,4.0,10.0,4.0,4.0,4.0,5.0,?,7.0,6.0,7.0,7.0,11.0,5.0,6.0,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.222, 0.274]",0.222,0.274,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.29, 1.4]",1.29,1.4,"(0.56, 0.58]",0.56,0.58,"(0.223, 0.245]",0.223,0.245,"(0.231, 0.286]",0.231,0.28600000000000003,"(0.279, 0.324]",0.279,0.324,"(0.624, 0.716]",0.624,0.716,,,,GreaterPatroclus,-,-,,
 18046 (1999 RN116),4.0,2.0,9.0,13.0,3.0,3.0,3.0,4.0,8.0,10.0,7.0,9.0,8.0,9.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.029, 0.0413]",0.029,0.0413,"(0.483, 0.536]",0.483,0.536,"(300.972, 302.143]",300.972,302.143,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(17.928, 18.186]",17.928,18.186,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Aneas,AneasSub,D,Hasselmann2012
 18054 (1999 SW7),5.0,3.0,5.0,10.0,5.0,3.0,4.0,5.0,?,11.0,7.0,11.0,7.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0413, 0.0536]",0.0413,0.0536,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.845, 0.866]",0.845,0.866,"(1.4, 1.51]",1.4,1.51,"(0.64, 0.66]",0.64,0.66,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Sarpedon,SarpedonSub,D,Hasselmann2012
 18137 (2000 OU30),11.0,3.0,2.0,3.0,12.0,3.0,3.0,4.0,?,10.0,7.0,10.0,6.0,9.0,?,?,?,5,"(0.129, 0.14]",0.129,0.14,"(0.0413, 0.0536]",0.0413,0.0536,"(0.118, 0.17]",0.118,0.17,"(289.258, 290.429]",289.258,290.4290000000001,"(61.303, 66.178]",61.303,66.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.62, 0.64]",0.62,0.64,"(0.201, 0.223]",0.201,0.223,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAstyanax,Astyanax,-,D,Fornasier2004
 18228 Hyperenor (3163 T-1),6.0,9.0,0.0,9.0,5.0,3.0,3.0,4.0,?,11.0,5.0,10.0,7.0,9.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.115, 0.128]",0.115,0.128,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.845, 0.866]",0.845,0.866,"(1.18, 1.29]",1.18,1.29,"(0.62, 0.64]",0.62,0.64,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,1990VU1,1990VU1Sub,,
 18268 Dardanos (2140 T-3),3.0,3.0,5.0,11.0,4.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0413, 0.0536]",0.0413,0.0536,"(0.274, 0.327]",0.274,0.327,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,D,Fornasier2004
 18278 Drymas (4035 T-3),4.0,5.0,5.0,10.0,4.0,4.0,3.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0761, 0.0873]",0.0761,0.0873,"(0.133, 0.155]",0.133,0.155,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,,
 18493 Demoleon (1996 HV9),8.0,4.0,5.0,8.0,8.0,4.0,4.0,5.0,10.0,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0536, 0.0659]",0.0536,0.0659,"(0.274, 0.327]",0.274,0.327,"(295.115, 296.286]",295.115,296.286,"(41.803, 46.678]",41.803,46.678,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,-,Apisaon,-,XD,Fornasier2004
 18940 (2000 QV49),9.0,3.0,0.0,7.0,8.0,6.0,6.0,7.0,?,7.0,6.0,6.0,6.0,8.0,3.0,4.0,?,5,"(0.106, 0.118]",0.106,0.118,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0125, 0.0654]",0.0125,0.0654,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0986, 0.11]",0.0986,0.11,"(0.2, 0.222]",0.2,0.222,"(0.202, 0.226]",0.202,0.226,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.29, 1.4]",1.29,1.4,"(0.54, 0.56]",0.54,0.56,"(0.201, 0.223]",0.201,0.223,"(0.0673, 0.122]",0.0673,0.122,"(0.189, 0.234]",0.189,0.234,"(0.439, 0.531]",0.439,0.531,,,,GreaterAneas,1994CO,-,D,Fornasier2004
 19018 (2000 RL100),4.0,4.0,8.0,11.0,5.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0536, 0.0659]",0.0536,0.0659,"(0.431, 0.483]",0.431,0.483,"(298.629, 299.801]",298.629,299.801,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,,
 19020 (2000 SC6),1.0,4.0,4.0,12.0,0.0,3.0,2.0,4.0,10.0,9.0,7.0,8.0,7.0,9.0,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0536, 0.0659]",0.0536,0.0659,"(0.222, 0.274]",0.222,0.274,"(299.801, 300.972]",299.801,300.972,"(2.735, 7.679]",2.735,7.6789999999999985,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,"(18.445, 18.703]",18.445,18.703,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.58, 0.6]",0.58,0.6,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,-,-,D,Hasselmann2012
 19844 (2000 ST317),1.0,0.0,12.0,14.0,2.0,1.0,1.0,3.0,?,12.0,7.0,12.0,10.0,9.0,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.00412, 0.0166]",0.00412,0.0166,"(0.64, 0.692]",0.64,0.6920000000000001,"(302.143, 303.315]",302.143,303.315,"(12.554, 17.428]",12.554,17.428,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0883, 0.111]",0.0883,0.111,"(0.102, 0.127]",0.102,0.127,,,,"(0.866, 0.887]",0.866,0.887,"(1.4, 1.51]",1.4,1.51,"(0.66, 0.68]",0.66,0.68,"(0.29, 0.312]",0.29,0.312,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
 22180 (2000 YZ),4.0,5.0,9.0,12.0,4.0,6.0,6.0,7.0,8.0,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.483, 0.536]",0.483,0.536,"(299.801, 300.972]",299.801,300.972,"(22.303, 27.178]",22.303,27.178,"(0.0986, 0.11]",0.0986,0.11,"(0.2, 0.222]",0.2,0.222,"(0.202, 0.226]",0.202,0.226,"(17.928, 18.186]",17.928,18.186,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Troilus,1988RY11Sub,,
 22808 (1999 RU12),5.0,11.0,3.0,8.0,5.0,?,?,?,?,9.0,10.0,8.0,3.0,10.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.14, 0.152]",0.14,0.152,"(0.17, 0.222]",0.17,0.222,"(295.115, 296.286]",295.115,296.286,"(27.178, 32.053]",27.178,32.053000000000004,,,,,,,,,,,,,"(0.802, 0.823]",0.802,0.823,"(1.73, 1.84]",1.73,1.84,"(0.58, 0.6]",0.58,0.6,"(0.135, 0.157]",0.135,0.157,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,-,1999RU12,-,,
 23463 (1989 TX11),2.0,3.0,3.0,11.0,2.0,3.0,9.0,9.0,?,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0413, 0.0536]",0.0413,0.0536,"(0.17, 0.222]",0.17,0.222,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0648, 0.0761]",0.0648,0.0761,"(0.266, 0.289]",0.266,0.289,"(0.251, 0.276]",0.251,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,1989TX11,-,,
 23549 Epicles (1994 ES6),4.0,6.0,2.0,10.0,4.0,8.0,8.0,9.0,?,9.0,6.0,9.0,4.0,8.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0783, 0.0906]",0.0783,0.0906,"(0.118, 0.17]",0.118,0.17,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.121, 0.132]",0.121,0.132,"(0.244, 0.266]",0.244,0.266,"(0.251, 0.276]",0.251,0.276,,,,"(0.802, 0.823]",0.802,0.823,"(1.29, 1.4]",1.29,1.4,"(0.6, 0.62]",0.6,0.62,"(0.157, 0.179]",0.157,0.179,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Asteropaios,-,D,Fornasier2007
 23694 (1997 KZ3),8.0,0.0,2.0,7.0,8.0,1.0,1.0,2.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.00412, 0.0166]",0.00412,0.0166,"(0.118, 0.17]",0.118,0.17,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0883, 0.111]",0.0883,0.111,"(0.0776, 0.102]",0.0776,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Astyanax,OphelestesSub,D,Fornasier2004
 23987 (1999 NB63),2.0,10.0,7.0,10.0,3.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.128, 0.14]",0.128,0.14,"(0.379, 0.431]",0.379,0.431,"(297.458, 298.629]",297.458,298.629,"(17.428, 22.303]",17.428,22.303,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,,
 24018 (1999 RU134),3.0,1.0,4.0,11.0,3.0,4.0,4.0,5.0,?,8.0,8.0,7.0,4.0,8.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0166, 0.029]",0.0166,0.029,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.51, 1.62]",1.51,1.62,"(0.56, 0.58]",0.56,0.58,"(0.157, 0.179]",0.157,0.179,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,-,-,,
 24444 (2000 OP32),10.0,3.0,2.0,5.0,10.0,6.0,6.0,7.0,?,?,?,?,?,?,?,?,?,5,"(0.118, 0.129]",0.118,0.129,"(0.0413, 0.0536]",0.0413,0.0536,"(0.118, 0.17]",0.118,0.17,"(291.601, 292.772]",291.601,292.772,"(51.553, 56.428]",51.553,56.428,"(0.0986, 0.11]",0.0986,0.11,"(0.2, 0.222]",0.2,0.222,"(0.202, 0.226]",0.202,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Astyanax,-,DX,Fornasier2004
 24446 (2000 PR25),6.0,3.0,8.0,11.0,6.0,4.0,4.0,5.0,?,10.0,7.0,10.0,7.0,9.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.431, 0.483]",0.431,0.483,"(298.629, 299.801]",298.629,299.801,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.62, 0.64]",0.62,0.64,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Aneas,IphidamasSub,D,Hasselmann2012
 24448 (2000 QE42),7.0,2.0,2.0,8.0,7.0,3.0,?,?,?,10.0,7.0,10.0,9.0,9.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.029, 0.0413]",0.029,0.0413,"(0.118, 0.17]",0.118,0.17,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.62, 0.64]",0.62,0.64,"(0.267, 0.29]",0.267,0.29,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,1989UQ5,-,D,Hasselmann2012
 24449 (2000 QL63),1.0,4.0,10.0,14.0,1.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0536, 0.0659]",0.0536,0.0659,"(0.536, 0.588]",0.536,0.588,"(302.143, 303.315]",302.143,303.315,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
 24451 (2000 QS104),6.0,7.0,6.0,9.0,6.0,5.0,5.0,6.0,10.0,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0906, 0.103]",0.0906,0.103,"(0.327, 0.379]",0.327,0.379,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,-,Apisaon,-,,
 24452 (2000 QU167),3.0,7.0,2.0,10.0,3.0,13.0,13.0,13.0,?,6.0,8.0,6.0,4.0,9.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0906, 0.103]",0.0906,0.103,"(0.118, 0.17]",0.118,0.17,"(297.458, 298.629]",297.458,298.629,"(17.428, 22.303]",17.428,22.303,"(0.177, 0.189]",0.177,0.189,"(0.355, 0.378]",0.355,0.378,"(0.35, 0.375]",0.35,0.375,,,,"(0.738, 0.759]",0.738,0.759,"(1.51, 1.62]",1.51,1.62,"(0.54, 0.56]",0.54,0.56,"(0.157, 0.179]",0.157,0.179,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,-,-,D,Fornasier2007
 24453 (2000 QG173),9.0,2.0,3.0,7.0,9.0,5.0,5.0,6.0,?,9.0,5.0,8.0,9.0,8.0,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.029, 0.0413]",0.029,0.0413,"(0.17, 0.222]",0.17,0.222,"(293.943, 295.115]",293.943,295.115,"(46.678, 51.553]",46.678,51.553,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,"(0.802, 0.823]",0.802,0.823,"(1.18, 1.29]",1.18,1.29,"(0.58, 0.6]",0.58,0.6,"(0.267, 0.29]",0.267,0.29,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterAstyanax,Helenos,-,,
 24454 (2000 QF198),12.0,2.0,0.0,0.0,13.0,3.0,3.0,4.0,?,5.0,8.0,4.0,4.0,7.0,?,?,?,5,"(0.14, 0.152]",0.14,0.152,"(0.029, 0.0413]",0.029,0.0413,"(0.0125, 0.0654]",0.0125,0.0654,"(285.726, 286.915]",285.726,286.915,"(66.178, 71.052]",66.178,71.05199999999998,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.717, 0.738]",0.7170000000000001,0.738,"(1.51, 1.62]",1.51,1.62,"(0.5, 0.52]",0.5,0.52,"(0.157, 0.179]",0.157,0.179,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,GreaterAstyanax,Astyanax,AcamasSub,CX,Hasselmann2012
 24458 (2000 RP100),5.0,4.0,6.0,10.0,5.0,2.0,2.0,3.0,?,?,?,?,?,?,6.0,4.0,2.0,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0536, 0.0659]",0.0536,0.0659,"(0.327, 0.379]",0.327,0.379,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,"(0.324, 0.369]",0.324,0.369,"(0.439, 0.531]",0.439,0.531,"(0.0385, 0.135]",0.0385,0.135,GreaterAneas,Aneas,HelicaonSub,,
 24459 (2000 RF103),6.0,5.0,5.0,10.0,5.0,1.0,1.0,2.0,?,12.0,8.0,12.0,6.0,11.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0659, 0.0783]",0.0659,0.0783,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0883, 0.111]",0.0883,0.111,"(0.0776, 0.102]",0.0776,0.102,,,,"(0.866, 0.887]",0.866,0.887,"(1.51, 1.62]",1.51,1.62,"(0.66, 0.68]",0.66,0.68,"(0.201, 0.223]",0.201,0.223,"(0.231, 0.286]",0.231,0.28600000000000003,,,,,,,,,,-,1990VU1,IdaiosSub,,
 24467 (2000 SS165),3.0,4.0,5.0,11.0,3.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0536, 0.0659]",0.0536,0.0659,"(0.274, 0.327]",0.274,0.327,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,D,Fornasier2004
 24470 (2000 SJ310),6.0,3.0,7.0,10.0,7.0,4.0,3.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.379, 0.431]",0.379,0.431,"(297.458, 298.629]",297.458,298.629,"(36.928, 41.803]",36.928,41.803,"(0.0761, 0.0873]",0.0761,0.0873,"(0.133, 0.155]",0.133,0.155,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,,
 24472 (2000 SY317),7.0,3.0,6.0,9.0,8.0,3.0,2.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0413, 0.0536]",0.0413,0.0536,"(0.327, 0.379]",0.327,0.379,"(296.286, 297.458]",296.286,297.458,"(41.803, 46.678]",41.803,46.678,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Dolon,DolonSub,,
 25344 (1999 RN72),8.0,1.0,5.0,8.0,8.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0166, 0.029]",0.0166,0.029,"(0.274, 0.327]",0.274,0.327,"(295.115, 296.286]",295.115,296.286,"(41.803, 46.678]",41.803,46.678,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,-,-,,
 25347 (1999 RQ116),4.0,3.0,5.0,11.0,4.0,2.0,1.0,3.0,?,10.0,7.0,9.0,4.0,10.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0413, 0.0536]",0.0413,0.0536,"(0.274, 0.327]",0.274,0.327,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0535, 0.0648]",0.0535,0.0648,"(0.0883, 0.111]",0.0883,0.111,"(0.102, 0.127]",0.102,0.127,,,,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.157, 0.179]",0.157,0.179,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterAneas,Aneas,AneasSub,D,Fornasier2004
 25883 (2000 RD88),8.0,2.0,6.0,7.0,9.0,3.0,2.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.029, 0.0413]",0.029,0.0413,"(0.327, 0.379]",0.327,0.379,"(293.943, 295.115]",293.943,295.115,"(46.678, 51.553]",46.678,51.553,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Mentor,MentorSub,,
 29196 (1990 YY),5.0,7.0,0.0,9.0,4.0,9.0,?,?,?,?,?,?,?,?,5.0,3.0,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0906, 0.103]",0.0906,0.103,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(22.303, 27.178]",22.303,27.178,"(0.132, 0.144]",0.132,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,"(0.279, 0.324]",0.279,0.324,"(0.346, 0.439]",0.34600000000000003,0.439,,,,-,1990VU1,1990VU1Sub,,
 29314 Eurydamas (1994 CR18),7.0,3.0,4.0,8.0,7.0,9.0,9.0,10.0,?,5.0,8.0,4.0,5.0,8.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0413, 0.0536]",0.0413,0.0536,"(0.222, 0.274]",0.222,0.274,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.132, 0.144]",0.132,0.14400000000000002,"(0.266, 0.289]",0.266,0.289,"(0.276, 0.301]",0.276,0.301,,,,"(0.717, 0.738]",0.7170000000000001,0.738,"(1.51, 1.62]",1.51,1.62,"(0.5, 0.52]",0.5,0.52,"(0.179, 0.201]",0.179,0.201,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Dolon,DolonSub,X,Hasselmann2012
 29603 (1998 MO44),8.0,1.0,9.0,9.0,8.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0166, 0.029]",0.0166,0.029,"(0.483, 0.536]",0.483,0.536,"(296.286, 297.458]",296.286,297.458,"(41.803, 46.678]",41.803,46.678,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,BitiasSub,,
