full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 11429 Demodokus (4655 P-L),8.0,1.0,5.0,5.0,7.0,5.0,4.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0146, 0.0255]",0.0146,0.0255,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0827, 0.0942]",0.0827,0.0942,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,,
 11668 Balios (1997 VV1),5.0,9.0,1.0,5.0,4.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.102, 0.113]",0.102,0.113,"(0.0648, 0.119]",0.0648,0.119,"(63.096, 64.427]",63.096,64.42699999999999,"(24.536, 29.641]",24.536,29.641,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,-,-,,
 12238 Actor (1987 YU1),3.0,7.0,6.0,3.0,3.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.08, 0.091]",0.08,0.091,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.18, 0.204]",0.18,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 12658 Peiraios (1973 SL),8.0,2.0,0.0,8.0,9.0,5.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0102, 0.0648]",0.0102,0.0648,"(67.087, 68.417]",67.087,68.417,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0827, 0.0942]",0.0827,0.0942,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
 12714 Alkimos (1991 GX1),5.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,-,-,,
 12916 Eteoneus (1998 TL15),9.0,1.0,8.0,6.0,9.0,6.0,6.0,6.0,?,?,?,?,?,?,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0146, 0.0255]",0.0146,0.0255,"(0.441, 0.495]",0.441,0.495,"(64.427, 65.757]",64.42699999999999,65.757,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.18, 0.204]",0.18,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,,
 12917 (1998 TG16),6.0,4.0,3.0,5.0,6.0,5.0,8.0,8.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0473, 0.0582]",0.0473,0.0582,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0827, 0.0942]",0.0827,0.0942,"(0.237, 0.259]",0.237,0.259,"(0.227, 0.251]",0.227,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Eurybates,AniusSub,D,Fornasier2007
 12921 (1998 WZ5),2.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,?,?,?,?,?,?,6.0,2.0,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0364, 0.0473]",0.0364,0.0473,"(0.172, 0.226]",0.172,0.226,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0711, 0.0827]",0.0711,0.0827,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,"(0.287, 0.331]",0.287,0.331,"(0.372, 0.487]",0.3720000000000001,0.487,,,,GreaterAchilles,Epeios,-,X,Fornasier2008
 12972 Eumaios (1973 SF1),5.0,11.0,2.0,5.0,5.0,5.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.124, 0.135]",0.124,0.135,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0827, 0.0942]",0.0827,0.0942,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,-,-,,
 12974 Halitherses (1973 SB2),2.0,4.0,2.0,3.0,2.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0473, 0.0582]",0.0473,0.0582,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halitherses,-,,
 13060 (1991 EJ),5.0,8.0,7.0,4.0,5.0,3.0,3.0,4.0,13.0,?,?,?,?,?,7.0,3.0,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.091, 0.102]",0.091,0.102,"(0.387, 0.441]",0.387,0.441,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,"(0.331, 0.375]",0.331,0.375,"(0.487, 0.602]",0.487,0.602,,,,GreaterNestor,-,-,,
 13062 Podarkes (1991 HN),10.0,3.0,2.0,9.0,10.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.122, 0.135]",0.122,0.135,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(68.417, 69.748]",68.417,69.748,"(55.166, 60.271]",55.166,60.271,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
 13182 (1996 SO8),4.0,8.0,1.0,4.0,3.0,7.0,4.0,5.0,13.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.091, 0.102]",0.091,0.102,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.106, 0.117]",0.106,0.117,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,Eurymedon,-,,
 13183 (1996 TW),3.0,10.0,5.0,3.0,3.0,2.0,2.0,3.0,12.0,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.113, 0.124]",0.113,0.124,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,,,,,,,,,,-,Halaesus,-,,
 13184 Augeias (1996 TS49),6.0,6.0,1.0,6.0,6.0,3.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0691, 0.08]",0.0691,0.08,"(0.0648, 0.119]",0.0648,0.119,"(64.427, 65.757]",64.42699999999999,65.757,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
 13230 (1997 VG1),12.0,3.0,0.0,13.0,12.0,6.0,6.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.147, 0.159]",0.147,0.159,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0102, 0.0648]",0.0102,0.0648,"(73.739, 75.069]",73.73899999999998,75.069,"(65.376, 70.481]",65.376,70.48100000000002,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 13331 (1998 SU52),10.0,6.0,0.0,10.0,10.0,12.0,12.0,12.0,?,3.0,4.0,3.0,3.0,11.0,?,?,?,4.0,"(0.122, 0.135]",0.122,0.135,"(0.0691, 0.08]",0.0691,0.08,"(0.0102, 0.0648]",0.0102,0.0648,"(69.748, 71.078]",69.748,71.078,"(55.166, 60.271]",55.166,60.271,"(0.163, 0.175]",0.163,0.175,"(0.327, 0.35]",0.327,0.35,"(0.323, 0.347]",0.32299999999999995,0.34700000000000003,,,,"(0.718, 0.787]",0.718,0.787,"(1.252, 1.347]",1.252,1.347,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.148, 0.164]",0.14800000000000002,0.16399999999999998,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
 13353 (1998 TU12),3.0,9.0,4.0,4.0,3.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.102, 0.113]",0.102,0.113,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 13362 (1998 UQ16),4.0,5.0,2.0,3.0,3.0,5.0,5.0,5.0,?,4.0,5.0,4.0,9.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0582, 0.0691]",0.0582,0.0691,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Halitherses,-,D,Hasselmann2012
 13366 (1998 US24),1.0,5.0,1.0,3.0,0.0,2.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0582, 0.0691]",0.0582,0.0691,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0481, 0.0596]",0.0481,0.0596,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halitherses,-,,
 13372 (1998 VU6),3.0,1.0,1.0,3.0,2.0,7.0,7.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0146, 0.0255]",0.0146,0.0255,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.106, 0.117]",0.106,0.117,"(0.214, 0.237]",0.214,0.237,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
 13379 (1998 WX9),5.0,1.0,0.0,4.0,5.0,7.0,6.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0146, 0.0255]",0.0146,0.0255,"(0.0102, 0.0648]",0.0102,0.0648,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.106, 0.117]",0.106,0.117,"(0.192, 0.214]",0.192,0.214,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Theoklymenos,-,,
 13383 (1998 XS31),7.0,1.0,2.0,6.0,7.0,7.0,7.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0146, 0.0255]",0.0146,0.0255,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.106, 0.117]",0.106,0.117,"(0.214, 0.237]",0.214,0.237,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Philoctetes,-,,
 13385 (1998 XO79),2.0,6.0,4.0,3.0,1.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0691, 0.08]",0.0691,0.08,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,Epeios,-,,
 13387 Irus (1998 YW6),2.0,7.0,2.0,3.0,1.0,5.0,?,?,?,4.0,6.0,4.0,4.0,12.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.08, 0.091]",0.08,0.091,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Halitherses,-,,
 13463 Antiphos (5159 T-2),5.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0364, 0.0473]",0.0364,0.0473,"(0.172, 0.226]",0.172,0.226,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.18, 0.204]",0.18,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,-,-,X,Fornasier2009
 13475 Orestes (1973 SX),2.0,4.0,2.0,3.0,2.0,6.0,6.0,6.0,?,3.0,6.0,3.0,4.0,10.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0473, 0.0582]",0.0473,0.0582,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.18, 0.204]",0.18,0.204,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,-,Halitherses,-,X,Hasselmann2012
 13694 (1997 WW7),11.0,2.0,1.0,11.0,11.0,7.0,7.0,7.0,?,?,?,?,?,?,?,?,?,4.0,"(0.135, 0.147]",0.135,0.147,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0648, 0.119]",0.0648,0.119,"(71.078, 72.408]",71.078,72.408,"(60.271, 65.376]",60.271,65.376,"(0.106, 0.117]",0.106,0.117,"(0.214, 0.237]",0.214,0.237,"(0.204, 0.227]",0.204,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
 13782 (1998 UM18),3.0,8.0,8.0,3.0,3.0,5.0,3.0,4.0,?,4.0,5.0,5.0,9.0,12.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.091, 0.102]",0.091,0.102,"(0.441, 0.495]",0.441,0.495,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0827, 0.0942]",0.0827,0.0942,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.633, 0.7]",0.633,0.7,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Ulysses,-,,
 14235 (1999 XA187),8.0,3.0,2.0,7.0,9.0,3.0,5.0,5.0,?,4.0,7.0,4.0,8.0,12.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(65.757, 67.087]",65.757,67.087,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0596, 0.0711]",0.0596,0.0711,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,"(0.787, 0.857]",0.787,0.857,"(1.535, 1.63]",1.535,1.63,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.228, 0.244]",0.228,0.244,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterDiomedes,-,-,D,Hasselmann2012
 14268 (2000 AK156),7.0,4.0,5.0,5.0,6.0,1.0,6.0,7.0,12.0,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0365, 0.0481]",0.0365,0.0481,"(0.192, 0.214]",0.192,0.214,"(0.204, 0.227]",0.204,0.227,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,,,,,,,,,,-,Thersander,-,,
 14690 (2000 AR25),3.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,12.0,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
 14707 (2000 CC20),10.0,2.0,3.0,9.0,10.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.122, 0.135]",0.122,0.135,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(68.417, 69.748]",68.417,69.748,"(55.166, 60.271]",55.166,60.271,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Lycomedes,-,C,Fornasier2007
 15033 (1998 VY29),2.0,14.0,3.0,5.0,2.0,6.0,6.0,4.0,14.0,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.156, 0.167]",0.156,0.16699999999999998,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(14.326, 19.431]",14.326,19.431,"(0.0942, 0.106]",0.0942,0.106,"(0.192, 0.214]",0.192,0.214,"(0.132, 0.156]",0.132,0.156,"(18.925, 19.197]",18.925,19.197,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,Nestor,-,,
 15094 Polymele (1999 WB2),7.0,4.0,3.0,6.0,7.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.172, 0.226]",0.172,0.226,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.18, 0.204]",0.18,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
 15398 (1997 UZ23),6.0,3.0,8.0,4.0,7.0,3.0,4.0,4.0,12.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0364, 0.0473]",0.0364,0.0473,"(0.441, 0.495]",0.441,0.495,"(61.766, 63.096]",61.76600000000001,63.096,"(39.851, 44.956]",39.851,44.956,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,,,,,,,,,,-,Agamemnon,-,,
 15436 (1998 VU30),0.0,0.0,5.0,2.0,0.0,2.0,3.0,1.0,6.0,?,?,?,?,?,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.00354, 0.0146]",0.00354,0.0146,"(0.28, 0.334]",0.28,0.334,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.0599, 0.0839]",0.0599,0.0839,"(16.747, 17.019]",16.747,17.019000000000002,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 15440 (1998 WX4),7.0,2.0,8.0,4.0,6.0,4.0,3.0,3.0,8.0,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0255, 0.0364]",0.0255,0.0364,"(0.441, 0.495]",0.441,0.495,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.291, 17.564]",17.291,17.564,,,,,,,,,,,,,,,,,,,,,,,,,-,Agamemnon,-,,
 15521 (1999 XH133),4.0,8.0,3.0,4.0,3.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.091, 0.102]",0.091,0.102,"(0.172, 0.226]",0.172,0.226,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,Eurymedon,-,,
 15527 (1999 YY2),0.0,14.0,6.0,4.0,0.0,3.0,3.0,4.0,14.0,?,?,?,?,?,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.156, 0.167]",0.156,0.16699999999999998,"(0.334, 0.387]",0.334,0.387,"(61.766, 63.096]",61.76600000000001,63.096,"(4.045, 9.221]",4.045,9.221,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.925, 19.197]",18.925,19.197,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,1991EL,-,,
 15529 (2000 AA80),4.0,6.0,1.0,4.0,3.0,14.0,14.0,14.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.186, 0.198]",0.18600000000000005,0.198,"(0.372, 0.395]",0.3720000000000001,0.395,"(0.371, 0.395]",0.371,0.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterNestor,Eurymedon,-,,
 15535 (2000 AT177),5.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,12.0,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0473, 0.0582]",0.0473,0.0582,"(0.172, 0.226]",0.172,0.226,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,,,,,,,,,,GreaterOdysseus,-,-,D,Fornasier2007
